Application_ID,Applicant_ID,Business_Sector,Business_Location,Business_Age,Number_of_Employees,Annual_Revenue,Application_Date,Monthly_Income,Monthly_Expenses,Cash_Flow,Loan_Amount,Loan_Tenure,Existing_Debt,Collateral_Value,Debt_to_Income,DSCR,Credit_History,Previous_Default,Previous_Loan_Count,Previous_Late_Payment,Credit_Score,Application_Status,Rejection_Reason,Processing_Time,Default_Flag,Days_Past_Due,Repayment_Status
APP09214,SME09214,Retail,Chattogram,3.7,2,2367782,2026-03-16,51543,34874,16669,1226000,12,93889,1777885,2.13,0.3,3.1,0,1,1,552,Rejected,High debt-to-income,14,NA,NA,NA
APP09215,SME09215,Agriculture,Rajshahi,8.8,5,1501746,2026-05-23,21308,16932,4376,570000,48,32631,608463,0.68,0.37,6.5,0,6,0,681,Rejected,High debt-to-income,3.9,NA,NA,NA
APP09216,SME09216,Textiles,Barishal,4.5,8,3354080,2026-05-01,95969,39932,56037,1443000,60,1618949,2137066,1.66,2.33,3.4,1,5,3,577,Rejected,Previous default record,10.5,NA,NA,NA
APP09217,SME09217,Agriculture,Khulna,9.5,5,1339634,2026-02-24,27932,21544,6388,526000,24,28257,386790,0.87,0.3,5.8,0,4,1,653,Rejected,Insufficient collateral,5,NA,NA,NA
APP09218,SME09218,Retail,Dhaka,12.8,7,2373149,2024-04-12,39219,32048,7171,1283000,48,329598,1293350,1.38,0.3,12.2,1,4,3,572,Rejected,Previous default record,10.8,NA,NA,NA
APP09219,SME09219,Services,Rajshahi,4.2,6,3740025,2025-01-14,48629,22116,26513,1350000,36,237184,1280863,1.18,0.71,4.2,0,0,0,641,Rejected,Insufficient collateral,2.3,NA,NA,NA
APP09220,SME09220,Trading,Barishal,5.4,4,968757,2024-11-19,12468,5496,6972,247000,12,163231,200132,2.74,0.34,5.2,0,1,0,541,Rejected,High debt-to-income,9.9,NA,NA,NA
APP09221,SME09221,Services,Chattogram,6.1,20,3392473,2026-05-13,75852,57790,18062,1908000,24,125630,1894447,1.19,0.3,3.4,0,3,0,654,Rejected,Insufficient collateral,13.8,NA,NA,NA
APP09222,SME09222,Trading,Khulna,1.4,14,3645763,2024-02-24,87260,38767,48493,1839000,60,98734,2444213,0.45,1.58,1.4,0,2,0,570,Rejected,Incomplete documentation,8.9,NA,NA,NA
APP09223,SME09223,Manufacturing,Sylhet,15,11,699676,2025-03-20,10146,8377,1769,188000,36,151613,205138,1.76,0.34,10.6,0,3,3,676,Rejected,High debt-to-income,3.8,NA,NA,NA
APP09224,SME09224,Manufacturing,Chattogram,3.2,10,587012,2026-07-09,11465,9451,2014,202000,12,142424,298377,2.5,0.3,2.4,0,0,1,624,Rejected,High debt-to-income,4.1,NA,NA,NA
APP09225,SME09225,Manufacturing,Chattogram,8.6,15,876628,2025-06-28,20706,8742,11964,409000,36,377078,515527,2.07,1.05,7.3,0,7,1,666,Rejected,High debt-to-income,8.2,NA,NA,NA
APP09226,SME09226,Manufacturing,Rajshahi,4,8,3191563,2025-04-08,67752,48284,19468,890000,48,83371,1112184,0.38,1.05,3.7,0,0,0,744,Rejected,Incomplete documentation,3.4,NA,NA,NA
APP09227,SME09227,Manufacturing,Dhaka,16.3,2,513580,2025-05-02,7783,6051,1732,166000,48,111833,258615,1.64,0.5,8.3,0,3,2,612,Rejected,High debt-to-income,6,NA,NA,NA
APP09228,SME09228,Services,Khulna,5.5,8,1426770,2025-09-14,18027,12377,5650,604000,48,58477,775119,0.97,0.45,5,0,2,0,667,Rejected,High debt-to-income,11,NA,NA,NA
APP09229,SME09229,Retail,Chattogram,5.3,4,5775777,2025-12-06,74462,53772,20690,2285000,48,232796,1544469,0.9,0.43,5,1,3,3,524,Rejected,Previous default record,4.9,NA,NA,NA
APP09230,SME09230,Manufacturing,Sylhet,11.5,11,1668458,2025-11-02,40647,25664,14983,524000,48,453708,573924,1.2,1.37,6.3,0,8,0,580,Rejected,High debt-to-income,4.6,NA,NA,NA
APP09231,SME09231,Retail,Rajshahi,2.9,6,4393270,2024-11-29,95078,68448,26630,704000,12,565601,439849,1.11,0.45,2.7,0,4,0,601,Rejected,Insufficient collateral,7.4,NA,NA,NA
APP09232,SME09232,Trading,Rajshahi,5.4,2,1342316,2025-02-12,16905,11360,5545,299000,36,127519,208490,1.12,0.67,4.9,0,3,0,648,Rejected,Insufficient collateral,5.5,NA,NA,NA
APP09233,SME09233,Retail,Rajshahi,7.6,2,1940357,2025-04-22,50289,30754,19535,402000,12,47130,396772,0.74,0.58,7.3,0,5,0,701,Rejected,Insufficient collateral,3.3,NA,NA,NA
APP09234,SME09234,Manufacturing,Dhaka,7.2,24,3195995,2024-09-25,86403,44799,41604,1558000,60,56601,1579421,0.36,1.6,4.9,0,4,1,641,Approved,NA,1.2,0,0,Current
APP09235,SME09235,Services,Sylhet,1.2,3,2893117,2024-09-17,53770,30791,22979,595000,48,2463833,787101,4.05,1.85,0.7,1,0,3,431,Rejected,High debt-to-income,5.3,NA,NA,NA
APP09236,SME09236,Services,Rajshahi,0.7,5,4920518,2024-06-14,140830,71197,69633,2826000,24,7745,3186630,0.84,0.59,0.7,0,0,1,627,Rejected,Incomplete documentation,8.1,NA,NA,NA
APP09237,SME09237,Retail,Dhaka,3.7,19,4176601,2024-06-24,61461,24803,36658,1923000,36,308196,2534207,1.29,0.69,2,0,1,0,637,Rejected,High debt-to-income,4.2,NA,NA,NA
APP09238,SME09238,Services,Khulna,1.4,6,1818314,2024-01-21,49266,24954,24312,669000,36,248117,1054369,0.8,1.31,1.2,1,1,2,546,Rejected,Previous default record,12.4,NA,NA,NA
APP09239,SME09239,Trading,Dhaka,1.4,15,1706102,2024-03-26,21693,13862,7831,766000,48,111016,1185769,1.16,0.49,1,0,2,1,589,Rejected,High debt-to-income,3.3,NA,NA,NA
APP09240,SME09240,Manufacturing,Sylhet,1.9,14,2711451,2025-08-13,58580,32143,26437,1296000,48,235579,912959,0.8,0.98,1.8,0,1,1,583,Rejected,Insufficient collateral,9.1,NA,NA,NA
APP09241,SME09241,Services,Rajshahi,3.1,2,4024364,2026-01-31,84807,55629,29178,2395000,60,221717,1942973,0.69,0.73,1.8,0,1,0,665,Rejected,Insufficient collateral,10.8,NA,NA,NA
APP09242,SME09242,Manufacturing,Barishal,5.4,10,5464714,2024-01-09,128494,100035,28459,2356000,60,422656,3647926,0.58,0.72,5.3,0,4,0,627,Rejected,Incomplete documentation,10.5,NA,NA,NA
APP09243,SME09243,Manufacturing,Sylhet,11.3,4,5771485,2025-12-16,76052,61525,14527,1412000,12,124525,1775827,1.68,0.3,10.2,0,4,1,697,Rejected,High debt-to-income,1.3,NA,NA,NA
APP09244,SME09244,Trading,Chattogram,14.9,5,916835,2025-04-21,17522,13797,3725,239000,24,156440,263204,1.31,0.37,13.4,0,11,0,663,Rejected,High debt-to-income,8.2,NA,NA,NA
APP09245,SME09245,Trading,Rajshahi,0.4,20,3531484,2026-01-09,71111,49614,21497,1185000,36,36745,793169,0.51,0.65,0.4,0,0,0,599,Rejected,Insufficient collateral,4.4,NA,NA,NA
APP09246,SME09246,Services,Chattogram,4.6,11,4009050,2024-08-19,67401,50594,16807,1603000,24,390043,1716770,1.47,0.3,4.2,0,0,2,594,Rejected,High debt-to-income,6.6,NA,NA,NA
APP09247,SME09247,Retail,Rajshahi,8.1,12,1702231,2024-07-16,47226,20713,26513,620000,48,13302,855948,0.3,2.05,7.1,0,2,1,711,Rejected,Incomplete documentation,3,NA,NA,NA
APP09248,SME09248,Retail,Dhaka,4.7,3,6807069,2024-06-17,145993,74656,71337,3344000,24,444811,4198705,1.21,0.51,3.3,1,1,2,594,Rejected,Previous default record,3.5,NA,NA,NA
APP09249,SME09249,Manufacturing,Sylhet,1.3,3,2481563,2024-03-03,33813,15110,18703,934000,24,15307,1153118,1.19,0.48,0.9,0,0,1,572,Rejected,High debt-to-income,6.4,NA,NA,NA
APP09250,SME09250,Textiles,Sylhet,2,10,1660382,2025-06-20,40849,32547,8302,886000,12,36661,1300961,1.88,0.3,1,0,1,0,530,Rejected,High debt-to-income,4.3,NA,NA,NA
APP09251,SME09251,Textiles,Chattogram,18.8,4,5609947,2025-03-10,147139,84567,62572,961000,12,117546,1322724,0.61,0.78,17.4,0,3,0,758,Rejected,Incomplete documentation,2.9,NA,NA,NA
APP09252,SME09252,Trading,Dhaka,2.8,31,6102672,2025-07-28,93134,74765,18369,3448000,24,567454,4363424,2.05,0.3,2.1,1,1,3,552,Rejected,Previous default record,4.2,NA,NA,NA
APP09253,SME09253,Services,Khulna,1.9,7,3929242,2025-03-15,76970,50850,26120,870000,48,49950,968494,0.29,1.44,1.8,0,0,0,642,Approved,NA,1.7,0,0,Current
APP09254,SME09254,Trading,Sylhet,11.7,15,1749450,2026-08-11,23908,16524,7384,950000,48,77481,850274,1.1,0.37,10,0,5,0,676,Rejected,Insufficient collateral,11.2,NA,NA,NA
APP09255,SME09255,Trading,Khulna,9.3,2,2889248,2025-02-25,81705,43964,37741,866000,36,130925,1094419,0.43,1.57,5.4,0,5,0,611,Rejected,Incomplete documentation,10.6,NA,NA,NA
APP09256,SME09256,Services,Barishal,5.6,7,2041543,2026-05-23,28608,20397,8211,688000,60,157674,904704,0.86,0.72,2.9,0,4,1,660,Rejected,High debt-to-income,3.9,NA,NA,NA
APP09257,SME09257,Textiles,Khulna,4.2,6,2076711,2025-02-26,46090,31876,14214,503000,60,45888,739730,0.26,1.7,3.1,0,0,2,642,Rejected,Incomplete documentation,10.2,NA,NA,NA
APP09258,SME09258,Retail,Dhaka,12.5,4,6627830,2026-01-29,86772,37496,49276,3651000,36,89880,4036809,1.26,0.49,11.1,0,4,0,655,Rejected,High debt-to-income,10.9,NA,NA,NA
APP09259,SME09259,Agriculture,Rajshahi,3.8,2,1733417,2025-03-09,33742,14703,19039,824000,48,10649,1168457,0.54,1.11,2.8,0,2,0,703,Rejected,Incomplete documentation,5.2,NA,NA,NA
APP09260,SME09260,Trading,Khulna,3,13,3839188,2026-05-09,97893,49740,48153,797000,60,111111,709889,0.23,3.63,1.8,0,1,0,634,Approved,NA,9.9,0,0,Current
APP09261,SME09261,Manufacturing,Chattogram,8.2,6,2101897,2026-06-28,60831,30168,30663,446000,36,305986,350483,0.62,2.48,4.2,0,3,0,675,Approved,NA,7.4,0,0,Current
APP09262,SME09262,Services,Chattogram,15.8,29,1501458,2025-04-19,23859,17775,6084,695000,48,12317,884219,0.65,0.42,12.4,0,6,1,687,Rejected,High debt-to-income,6,NA,NA,NA
APP09263,SME09263,Manufacturing,Khulna,9.8,39,1597512,2025-08-25,27776,14325,13451,626000,12,450611,406808,3.23,0.3,6.6,1,5,7,430,Rejected,High debt-to-income,9.8,NA,NA,NA
APP09264,SME09264,Agriculture,Khulna,9.4,8,1549937,2024-08-19,31739,25529,6210,720000,36,167116,916389,1.07,0.31,5.5,0,3,0,668,Rejected,High debt-to-income,10.7,NA,NA,NA
APP09265,SME09265,Retail,Barishal,7.7,6,1418459,2024-11-14,40764,20046,20718,841000,60,1143115,964802,2.68,1.48,4.7,0,1,0,659,Rejected,High debt-to-income,7.9,NA,NA,NA
APP09266,SME09266,Textiles,Barishal,4.8,8,4015940,2024-06-13,84293,61000,23293,2382000,60,90970,2586024,0.56,0.59,4.8,0,3,1,613,Rejected,Incomplete documentation,11,NA,NA,NA
APP09267,SME09267,Services,Dhaka,3.1,3,744580,2024-12-31,14413,7908,6505,238000,48,132428,311582,1.11,1.31,2.1,1,3,4,476,Rejected,Previous default record,6.2,NA,NA,NA
APP09268,SME09268,Trading,Barishal,7.7,12,1185445,2024-08-14,19527,12184,7343,469000,24,79428,422075,1.34,0.38,7.4,0,6,0,592,Rejected,Insufficient collateral,2.3,NA,NA,NA
APP09269,SME09269,Services,Khulna,2.9,3,3092555,2025-07-29,52121,34197,17924,759000,48,664697,704139,1.37,1.13,2.6,0,0,0,563,Rejected,Insufficient collateral,3.8,NA,NA,NA
APP09270,SME09270,Trading,Rajshahi,10.3,7,2972867,2025-02-25,80537,40799,39738,899000,24,509213,994749,0.99,1.06,6.5,0,2,0,708,Rejected,High debt-to-income,17.5,NA,NA,NA
APP09271,SME09271,Retail,Barishal,5.8,3,2826401,2025-05-17,74992,54175,20817,1428000,48,355426,1636116,0.79,0.7,3.4,0,3,0,677,Approved,NA,4.7,0,0,Current
APP09272,SME09272,Services,Khulna,2.9,3,5723927,2025-04-20,129995,79807,50188,1203000,24,45226,1319055,0.41,1,1.7,0,1,0,694,Rejected,High debt-to-income,13,NA,NA,NA
APP09273,SME09273,Manufacturing,Khulna,1.4,23,793900,2025-04-02,21209,10881,10328,137000,48,90694,90277,0.49,3.62,1.3,0,0,0,635,Rejected,Insufficient collateral,4.6,NA,NA,NA
APP09274,SME09274,Manufacturing,Barishal,11.8,7,2218526,2025-05-27,29549,23972,5577,884000,60,1434905,843057,4.55,0.38,7.9,0,6,1,569,Rejected,High debt-to-income,5.5,NA,NA,NA
APP09275,SME09275,Trading,Chattogram,7.6,5,3319989,2024-04-28,96824,54088,42736,1688000,60,13183,2449086,0.3,1.52,7.2,0,3,0,714,Rejected,Incomplete documentation,9.4,NA,NA,NA
APP09276,SME09276,Services,Khulna,1.4,18,2227942,2025-02-15,50488,39831,10657,538000,12,149740,342566,1.14,0.3,1.4,0,0,0,577,Rejected,Insufficient collateral,5.3,NA,NA,NA
APP09277,SME09277,Agriculture,Dhaka,7,1,2410631,2024-06-08,35448,28955,6493,1183000,36,627920,1086352,2.4,0.3,5.2,0,2,1,633,Rejected,High debt-to-income,10.1,NA,NA,NA
APP09278,SME09278,Manufacturing,Dhaka,12.6,4,15918650,2025-05-03,349270,239710,109560,3989000,36,164917,4357651,0.36,0.99,9.6,0,2,0,677,Rejected,High debt-to-income,1.8,NA,NA,NA
APP09279,SME09279,Retail,Sylhet,13.2,13,2523605,2024-12-28,51179,27517,23662,663000,36,134837,980676,0.58,1.28,11.7,0,4,1,684,Rejected,High debt-to-income,6.1,NA,NA,NA
APP09280,SME09280,Trading,Rajshahi,3.2,10,4528073,2025-02-25,100684,58104,42580,859000,48,228681,902314,0.37,2.38,2.8,0,0,1,628,Rejected,High debt-to-income,11.9,NA,NA,NA
APP09281,SME09281,Trading,Khulna,3.5,29,2310989,2024-05-08,44611,35297,9314,438000,24,441663,356426,1.23,0.51,3,0,3,0,629,Rejected,Insufficient collateral,7.5,NA,NA,NA
APP09282,SME09282,Retail,Barishal,4.8,19,1030833,2025-05-29,19348,11449,7899,459000,36,371876,429158,2.26,0.62,2.9,0,0,0,598,Rejected,High debt-to-income,6,NA,NA,NA
APP09283,SME09283,Retail,Khulna,14.9,8,1675696,2026-07-26,39175,17291,21884,413000,24,501809,272034,1.51,1.27,10.9,1,5,6,584,Rejected,Previous default record,10.1,NA,NA,NA
APP09284,SME09284,Manufacturing,Dhaka,5.4,6,2161219,2026-08-24,55181,41966,13215,428000,48,25071,607174,0.2,1.48,5.3,0,1,0,656,Approved,NA,14.9,0,0,Current
APP09285,SME09285,Manufacturing,Khulna,13.4,27,951649,2024-10-10,19731,8719,11012,144000,12,102207,228266,1.04,0.92,12.6,0,10,0,648,Rejected,High debt-to-income,7,NA,NA,NA
APP09286,SME09286,Agriculture,Dhaka,1.3,8,4210096,2024-04-05,115756,87703,28053,2024000,36,99375,2025225,0.56,0.5,1,0,1,1,555,Rejected,Incomplete documentation,2.4,NA,NA,NA
APP09287,SME09287,Services,Dhaka,5.3,9,5479963,2025-07-27,132170,63639,68531,1192000,12,7011305,1404679,5.17,0.69,4.8,0,0,1,628,Rejected,High debt-to-income,9.1,NA,NA,NA
APP09288,SME09288,Services,Sylhet,1.3,49,898243,2024-04-01,14444,8817,5627,194000,12,52966,152237,1.42,0.35,1,0,1,0,616,Rejected,Insufficient collateral,1.4,NA,NA,NA
APP09289,SME09289,Trading,Khulna,9.1,11,3915878,2025-12-15,114002,85778,28224,708000,36,163432,1033706,0.29,1.44,8.3,0,5,0,647,Approved,NA,7.1,0,0,Current
APP09290,SME09290,Trading,Rajshahi,11.8,11,2093666,2025-04-12,53263,22932,30331,653000,12,214802,529572,1.36,0.56,11.5,0,6,0,653,Rejected,Insufficient collateral,8.1,NA,NA,NA
APP09291,SME09291,Manufacturing,Rajshahi,3.7,17,2030410,2024-04-24,30295,19554,10741,957000,24,182509,1405841,1.82,0.3,3.5,0,0,0,610,Rejected,High debt-to-income,8.7,NA,NA,NA
APP09292,SME09292,Retail,Barishal,6.2,9,1019385,2025-06-22,29060,14358,14702,437000,24,102143,653733,0.92,0.81,4.7,0,1,0,646,Rejected,High debt-to-income,9,NA,NA,NA
APP09293,SME09293,Retail,Dhaka,11.5,6,6724167,2026-06-02,135628,92171,43457,1481000,60,125724,1642028,0.26,1.76,6.6,0,5,0,672,Approved,NA,10.1,0,0,Current
APP09294,SME09294,Agriculture,Dhaka,7.5,11,2309065,2024-08-11,64757,52818,11939,1169000,36,254320,1420138,0.83,0.37,5.4,0,5,1,650,Rejected,High debt-to-income,9.5,NA,NA,NA
APP09295,SME09295,Retail,Sylhet,11.3,25,1407878,2025-02-02,40666,17365,23301,245000,48,161802,294989,0.46,4.57,8,0,4,0,650,Approved,NA,5.6,0,0,Current
APP09296,SME09296,Trading,Barishal,10.1,6,1398152,2024-10-08,25342,13925,11417,221000,48,971879,164353,3.38,2.48,8.9,0,3,0,628,Rejected,High debt-to-income,2.2,NA,NA,NA
APP09297,SME09297,Trading,Barishal,5.8,6,1748532,2026-05-28,49537,34622,14915,953000,48,55552,1377189,0.49,0.75,3.4,0,0,0,671,Approved,NA,2.9,0,0,Current
APP09298,SME09298,Trading,Rajshahi,7.8,7,430345,2025-06-12,5621,4734,887,110000,60,89607,152647,1.65,0.48,5.9,0,1,1,648,Rejected,High debt-to-income,6.2,NA,NA,NA
APP09299,SME09299,Trading,Khulna,5,11,1736175,2024-07-29,31820,26637,5183,992000,12,19578,838169,2.65,0.3,4.3,0,1,0,668,Rejected,High debt-to-income,14.1,NA,NA,NA
APP09300,SME09300,Manufacturing,Barishal,10.5,3,1387201,2025-04-02,30890,21438,9452,709000,48,106079,482915,0.76,0.64,5.7,0,1,0,707,Rejected,Insufficient collateral,11.4,NA,NA,NA
APP09301,SME09301,Manufacturing,Chattogram,4.5,5,3869428,2024-12-12,74799,62167,12632,2148000,36,13826,3201112,0.81,0.3,4.4,0,3,0,673,Approved,NA,6.1,0,0,Current
APP09302,SME09302,Retail,Dhaka,7.6,41,2054697,2024-01-22,46807,26012,20795,859000,60,1176241,558616,2.4,1.45,5.8,0,7,2,620,Rejected,High debt-to-income,7.4,NA,NA,NA
APP09303,SME09303,Trading,Sylhet,8,4,1843923,2025-11-11,46013,33083,12930,939000,36,59707,1190753,0.68,0.5,5.9,0,3,0,705,Approved,NA,4.8,0,0,Current
APP09304,SME09304,Manufacturing,Dhaka,4.3,16,1164549,2025-02-14,24620,17769,6851,312000,12,219446,497393,1.8,0.3,3.9,0,4,1,663,Rejected,High debt-to-income,6.6,NA,NA,NA
APP09305,SME09305,Trading,Dhaka,5.9,12,2372887,2024-08-23,46906,25994,20912,1299000,24,2869047,1931608,6.25,0.39,4.7,0,2,0,587,Rejected,High debt-to-income,6.8,NA,NA,NA
APP09306,SME09306,Trading,Khulna,7.7,10,1514037,2026-06-27,27371,11414,15957,422000,60,360320,319648,1.35,2.27,7.1,0,7,1,716,Rejected,Insufficient collateral,11.6,NA,NA,NA
APP09307,SME09307,Services,Barishal,30.7,4,3081719,2026-08-08,85761,66029,19732,901000,24,402383,1256631,0.83,0.53,28.5,0,19,0,742,Rejected,High debt-to-income,4,NA,NA,NA
APP09308,SME09308,Retail,Dhaka,2.1,5,7098123,2024-06-08,196071,151909,44162,3583000,24,87148,5278926,0.8,0.3,1.9,0,3,0,621,Rejected,Incomplete documentation,9.8,NA,NA,NA
APP09309,SME09309,Retail,Barishal,10.8,2,13675797,2024-04-26,395817,160955,234862,6827000,24,42054,4944090,0.73,0.83,7.5,1,4,2,605,Rejected,Previous default record,3.3,NA,NA,NA
APP09310,SME09310,Trading,Chattogram,5.6,2,2389448,2025-04-10,42922,35470,7452,1428000,48,119490,1363356,0.93,0.3,3.6,0,1,1,661,Rejected,Insufficient collateral,1.6,NA,NA,NA
APP09311,SME09311,Manufacturing,Sylhet,6.6,9,3728436,2025-04-23,77211,58960,18251,2028000,12,88412,2314469,2.28,0.3,4.2,0,3,0,531,Rejected,High debt-to-income,12.1,NA,NA,NA
APP09312,SME09312,Trading,Barishal,18.8,4,5537646,2024-07-06,82542,64898,17644,1111000,60,64338,691436,0.29,0.95,11.6,0,7,1,749,Rejected,Insufficient collateral,7,NA,NA,NA
APP09313,SME09313,Services,Dhaka,2.1,4,3120216,2026-06-13,50973,40016,10957,787000,24,185199,884873,0.95,0.33,1.8,0,0,0,620,Rejected,High debt-to-income,13.1,NA,NA,NA
APP09314,SME09314,Trading,Sylhet,3.6,1,1403572,2026-02-08,36007,17510,18497,531000,60,42285,414477,0.34,2.09,2.5,0,1,1,685,Rejected,Insufficient collateral,5.8,NA,NA,NA
APP09315,SME09315,Manufacturing,Rajshahi,9.8,27,1840893,2026-08-22,48241,35170,13071,730000,12,479272,826212,2.09,0.3,6.5,0,2,0,588,Rejected,High debt-to-income,5.1,NA,NA,NA
APP09316,SME09316,Agriculture,Chattogram,8.3,9,4488241,2025-12-15,118741,51011,67730,2251000,36,72646,1514463,0.58,1.08,5.8,0,3,0,589,Rejected,Insufficient collateral,11.3,NA,NA,NA
APP09317,SME09317,Manufacturing,Barishal,3.3,10,1418679,2024-07-08,34108,20396,13712,361000,36,90209,571083,0.51,1.37,2.5,0,1,1,647,Rejected,Incomplete documentation,17.9,NA,NA,NA
APP09318,SME09318,Textiles,Chattogram,11.1,11,2444385,2026-02-01,46698,34118,12580,998000,60,81462,1197544,0.5,0.76,7.9,0,6,1,634,Rejected,High debt-to-income,10.8,NA,NA,NA
APP09319,SME09319,Trading,Dhaka,6.6,7,1951441,2024-10-21,45509,24824,20685,801000,12,215087,632734,1.86,0.31,4.4,0,2,0,592,Rejected,Insufficient collateral,3.7,NA,NA,NA
APP09320,SME09320,Trading,Sylhet,5.3,17,1969270,2026-02-19,44962,28980,15982,1070000,48,866828,1187524,2.1,0.72,2.9,0,1,0,522,Rejected,High debt-to-income,3.2,NA,NA,NA
APP09321,SME09321,Trading,Rajshahi,12.8,6,1990268,2026-08-10,49107,41577,7530,1001000,24,207621,857092,1.2,0.3,12,0,4,1,718,Rejected,Insufficient collateral,10.2,NA,NA,NA
APP09322,SME09322,Retail,Dhaka,6.1,6,2587721,2026-06-05,40381,25044,15337,1492000,36,76199,2355115,1.18,0.37,4.5,0,1,2,631,Rejected,High debt-to-income,9.4,NA,NA,NA
APP09323,SME09323,Trading,Rajshahi,5.8,10,1968306,2024-03-18,26666,21808,4858,975000,60,222106,1459739,1.3,0.3,4,0,4,0,658,Rejected,High debt-to-income,2,NA,NA,NA
APP09324,SME09324,Trading,Chattogram,5.6,4,3046693,2025-04-08,60163,50618,9545,724000,24,85131,464295,0.62,0.32,2.8,0,0,0,658,Rejected,Insufficient collateral,2.5,NA,NA,NA
APP09325,SME09325,Manufacturing,Chattogram,1.9,4,1603507,2024-11-01,42519,31735,10784,491000,12,296328,689340,1.54,0.3,1.2,0,0,0,519,Rejected,High debt-to-income,4.6,NA,NA,NA
APP09326,SME09326,Agriculture,Khulna,3.4,1,1290582,2026-01-21,30529,14206,16323,247000,12,100624,293176,0.95,0.79,1.9,0,0,0,572,Rejected,High debt-to-income,9.3,NA,NA,NA
APP09327,SME09327,Trading,Chattogram,16.2,16,2755522,2026-04-15,49552,40874,8678,1325000,60,15287,1875168,0.47,0.39,9.2,0,8,0,718,Rejected,Incomplete documentation,5.5,NA,NA,NA
APP09328,SME09328,Manufacturing,Dhaka,6.6,3,1757759,2026-06-18,27969,21625,6344,475000,60,509604,315203,1.8,0.8,5.4,0,1,0,584,Rejected,Insufficient collateral,12.4,NA,NA,NA
APP09329,SME09329,Manufacturing,Sylhet,1.9,7,3011851,2024-02-10,77343,39972,37371,743000,12,55896,701280,0.86,0.6,1.3,0,0,0,651,Rejected,Insufficient collateral,3.8,NA,NA,NA
APP09330,SME09330,Retail,Sylhet,10.1,19,707511,2025-05-08,14688,11971,2717,190000,48,517820,196369,3.21,0.69,6.5,0,7,1,627,Rejected,High debt-to-income,3.9,NA,NA,NA
APP09331,SME09331,Trading,Barishal,0.6,14,1443119,2025-04-18,34665,17643,17022,478000,24,255237,752358,1.19,0.85,0.6,0,0,0,605,Rejected,High debt-to-income,7.9,NA,NA,NA
APP09332,SME09332,Services,Khulna,7.7,45,3434545,2024-10-28,95276,69043,26233,1324000,24,147609,1627705,0.71,0.48,6.1,0,2,1,680,Rejected,High debt-to-income,6.7,NA,NA,NA
APP09333,SME09333,Manufacturing,Barishal,10.1,40,1442602,2024-09-05,35708,21868,13840,398000,24,1117622,318581,3.07,0.83,9.4,0,5,0,640,Rejected,High debt-to-income,9.3,NA,NA,NA
APP09334,SME09334,Trading,Dhaka,7.1,26,2122610,2025-03-26,35935,26009,9926,895000,48,82499,726107,0.71,0.53,4.3,0,1,1,732,Rejected,Insufficient collateral,1,NA,NA,NA
APP09335,SME09335,Agriculture,Barishal,4.5,9,2854805,2024-02-11,62174,43566,18608,656000,48,62427,409841,0.3,1.36,4.2,0,1,0,648,Rejected,Insufficient collateral,4.1,NA,NA,NA
APP09336,SME09336,Manufacturing,Rajshahi,6.4,7,3371693,2025-12-20,71263,43735,27528,1503000,24,997310,1098451,2.05,0.44,4.1,0,4,0,629,Rejected,High debt-to-income,4.7,NA,NA,NA
APP09337,SME09337,Manufacturing,Khulna,2.7,2,2226561,2026-08-11,34248,21563,12685,1049000,60,196291,1249255,0.99,0.73,1.8,0,2,0,664,Rejected,Incomplete documentation,16.8,NA,NA,NA
APP09338,SME09338,Retail,Dhaka,4.8,12,967581,2024-12-31,26067,14821,11246,413000,24,497611,571158,2.25,0.65,2.8,0,1,1,621,Rejected,High debt-to-income,4.6,NA,NA,NA
APP09339,SME09339,Retail,Chattogram,1.6,11,1416247,2025-03-02,23743,10533,13210,317000,36,77606,276951,0.64,1.5,1.6,0,2,0,582,Rejected,Insufficient collateral,9.9,NA,NA,NA
APP09340,SME09340,Trading,Dhaka,9.2,2,3748627,2024-12-26,59391,32183,27208,1854000,36,153214,2588479,1.08,0.53,6.6,1,4,1,663,Rejected,Previous default record,4.6,NA,NA,NA
APP09341,SME09341,Manufacturing,Dhaka,2.4,7,1348990,2025-02-03,37056,16727,20329,521000,24,191137,383945,1.02,0.94,1.7,1,0,2,534,Rejected,Previous default record,1.9,NA,NA,NA
APP09342,SME09342,Trading,Barishal,3.5,11,2124963,2025-04-10,43993,30644,13349,812000,36,87767,1198928,0.68,0.59,2,0,1,0,663,Rejected,High debt-to-income,3.9,NA,NA,NA
APP09343,SME09343,Trading,Barishal,9.9,12,2337459,2024-11-13,56693,43279,13414,663000,12,278544,496769,1.38,0.3,6.1,0,6,0,666,Approved,NA,4.9,0,0,Current
APP09344,SME09344,Retail,Sylhet,5.6,10,573787,2024-06-25,15800,8194,7606,332000,36,60031,416920,0.9,0.82,4,0,3,0,605,Rejected,High debt-to-income,3.5,NA,NA,NA
APP09345,SME09345,Retail,Khulna,14,4,2081285,2024-11-20,55314,46460,8854,497000,24,29387,779618,0.42,0.43,13.6,0,10,0,703,Rejected,High debt-to-income,4.6,NA,NA,NA
